"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Euro area","EMU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.67760210552493","6.39935931129835","5.76276391316368","5.49035703295822","4.94992540995283","5.26647355695901","5.2518441154199","5.52398614454216","6.95364070253963","8.45147251006442","3.79609048980237","4.90663648661389","6.14803460320437","3.20711069040158","-0.75977595616628","5.01114433005934","3.08796596564696","3.13148148767939","3.8497274060902","2.15181171507648","0.523444183813552","0.714192655382647","1.3878727257554","2.37579567562962","2.30824553878439","2.50399725081876","2.54044515906509","4.30577808365837","4.10378186933885","3.60573253869734","2.67554851327436","1.42221063053462","-0.654535259846284","2.47664687843778","2.46215473420585","1.69003860428873","2.68746384828489","2.95277125011064","2.96990663138601","3.87149896155287","2.10303473402359","0.965378438150253","0.685553590232416","2.25428476612453","1.67957164312385","3.2585092814283","3.06046069427531","0.494561881851624","-4.54355455083568","2.05344593930403","1.66137032527701","-0.828582393788267","-0.364730089733783","0.851212088578478",
"Eritrea","ERI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4547617958007","21.2214109959263","2.85837881006246","9.25883989518238","7.90868445207794","1.77258259246993","0.0134807225667544","-3.14198674619691","8.75543631332825","3.00542865063503","-2.65551536421624","1.45173436253818","2.5744496012273","-0.969216372826736","1.42682175033872","-9.7830297462648","3.87650192032112","2.19418976921348","8.67980038573104","7.01710885197124","1.33225208526413","1.70344117983308",
"Spain","ESP","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","11.8386741948328","9.95343810301819","9.59649887419762","5.30851024557086","6.25313489898551","7.24606030950743","4.3403384170755","6.59702013758275","8.90701555527119","6.2011583805929","4.64947379960535","8.14975149724395","7.78846874019779","5.61876502213498","0.542219973174667","3.3037925609011","2.83855933404121","1.463012970341","0.0415354041394949","2.20874326812701","-0.132464461693218","1.246459949152","1.77010938605409","1.7846964174632","2.32142754400984","3.25332830177992","5.54711226276056","5.09433140184836","4.82702390046252","3.78140080277815","2.54599006481222","0.929228760176954","-1.03150453933699","2.3832002924072","2.75749769742353","2.674721660076","3.68961165202535","4.3059542415332","4.48486868182931","5.28910118083496","4.00108422897544","2.87980059848287","3.18755548720884","3.16675469308447","3.72304200279056","4.17412628443334","3.76894582162947","1.11592526632904","-3.57379402541028","0.013804782633315","-0.617622685813586","-2.08874523372383","-1.22995198071686","1.38937193947896",
"Estonia","EST","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.89009998786976","11.735345137957","6.81049255239685","-0.271504381093422","9.69626971359429","6.15810782015768","6.12203934162987","7.48005652043302","6.47812674685824","9.47112580206107","10.4127813005097","7.9001343231961","-5.3276580518677","-14.7375631879813","2.47587385141064","8.26379251302201","4.65056269561164","1.62977339070814","2.08261590958895",
"Ethiopia","ETH","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","0.916013871151236","8.23500568806227","-2.84802148212607","-11.1443529215051","9.66161235433705","13.8593303690939","0.503674854364562","-0.361044152477092","2.72645177571637","-7.13747970789824","-8.67248011970952","13.1428339433681","3.1899645802377","6.12751137883194","12.4261738009967","3.1339068765849","-3.45813917753888","5.16214583209226","6.07321751861936","8.30130633435564","1.51472567973281","-2.16135971592429","13.5726031313315","11.8187659585789","10.8347270730577","11.4561669896697","10.7885216858936","8.80255319321425","12.5505383288998","11.1782962442645","8.64781105295553","10.4904360725487","9.93605966301054",
"European Union","EUU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.47315759906046","4.89804573005546","5.10451621812982","5.54659216291402","4.3265958689545","4.22321395727158","4.37679412207721","5.017229904025","5.66142123424669","8.87839920889286","3.62976040600729","4.68655513382244","6.09798173156952","2.09968596461034","-0.802265129942498","4.57315745658526","2.83961436754051","3.23927809442482","3.82249944570904","1.36184581364529","0.28866232401424","1.04207283419957","1.93297614903859","2.48908005836208","2.51275121981817","2.67172031980645","3.00090403065613","4.40213477357428","3.59206581746602","2.84049346730453","1.43372261020605","1.08514084786424","-0.0801799263070393","2.88207800611731","2.66102742834495","1.98509551180346","2.67840614705801","3.02553841746504","3.00513451460608","3.8822427079881","2.18331953423072","1.3078723495364","1.47066215372358","2.50931588534698","2.04949501630711","3.42249743025826","3.07547828968586","0.479146710080897","-4.41128526125131","2.12473949096403","1.76117877430264","-0.491131737496389","0.117218392291392","1.29446080559738",
"Fragile and conflict affected situations","FCS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-12.938175265025","5.00516015761553","4.26488945923407","3.9282607156764","4.45320986378179","7.22541442007312","7.18518818231372","10.6100689054723","4.97782365115123","1.7199502660437","2.64580034272019","0.0538335361497673","-2.48075913520937","11.2197940824595","6.15880689648711","5.64893805084469","5.3303216338134","4.53245450760349","4.07746631625317","4.94750215494386","-8.79410745484383","13.6747442134892","2.58437001408016","-1.99856741118774",
"Finland","FIN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","7.60467047924416","2.98194553610327","3.28509963570345","5.23868659789338","5.30285780228283","2.37282301528172","2.16882888287408","2.30328998355671","9.59328778480035","7.01232753513898","2.35688047664324","7.73551553953133","6.98376956692999","3.23654243105969","1.8048301039034","0.344388142124586","0.239570834209559","2.91967299881803","7.12189259872606","5.38913963556675","1.29470576156454","3.0873366769772","3.12111160711763","3.21416124726291","3.53666953354781","2.72608496786989","3.5591206772622","5.20990889118325","5.08771045699233","0.675733999708768","-5.91442782277936","-3.32458853418757","-0.734496683148564","3.93926691727519","4.20709913371853","3.65883358351378","6.25177274668944","5.4285799287114","4.44412751460315","5.63484054322061","2.58075843910221","1.68036534603627","1.99397043804788","3.92602661752608","2.77996782557534","4.05518684567514","5.18481969352224","0.720645613099009","-8.26901874310914","2.99235533610533","2.57079258608979","-1.42617731521054","-1.3215693614504","-0.114098647032407",
"Fiji","FJI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.51758034078145","3.60610369977645","6.35877067834778","4.87728137027365","-2.70026867716186","0","13.3518327542356","7.9162222955044","2.59641096296272","12.702706259008","6.88898741075306","7.48527887500541","11.6128680845283","2.60115104038272","0.530209853616952","2.73616302248496","5.90401148298287","1.86340080084368","12.2248208658616","-1.6034563001634","6.32998959413804","-5.97848593191732","-3.96012186677478","8.39302457430249","-4.61347578602859","7.74990670071477","-6.61502000913883","0.955756561022199","7.43863288165458","5.80000042014194","-2.70000123887006","6.10000070704051","2.13003113453124","5.09999989655607","2.49999936907514","4.80000001969717","-2.20000010337253","1.30000233736465","8.79999867201795","-1.69999924586102","1.99999884701114","3.20000059127634","0.999998967861487","5.30000099480716","0.699999968310735","1.85248246981142","-0.850653611349145","1.03279428455407","-1.3860375032742","2.95467315574027","2.70514149475045","1.83039656352224","3.47045598923394","3.79980813879277",
"France","FRA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.50627243711739","6.67217462633565","5.34717376737875","6.51833830272174","4.77803517697649","5.2140080519371","4.68815882065188","4.25902468977269","6.99053053392925","6.9096936890833","5.34570560971008","4.5415862633553","6.31044517614721","4.29124854898816","-0.980063708476578","4.31424345390583","3.45137434202508","3.97880164459244","3.55911283616992","1.58809898577485","1.07784003092863","2.50852586362109","1.25629806386573","1.52447056332355","1.62323939681039","2.35124772888973","2.57740237653059","4.73386886415209","4.35322906902324","2.91401548448367","1.03910030359033","1.59966982142952","-0.612648610201134","2.34538659206271","2.08508621298816","1.3879981161615","2.33740085443466","3.55613428922969","3.40710252866833","3.87515826063229","1.95445242943187","1.11845605715699","0.819533268266028","2.78642055393166","1.60771549302947","2.37494483565823","2.36150207696927","0.195293167550275","-2.9413386637227","1.96565781885573","2.07922832718323","0.182689429087816","0.656488993116412","0.179563041458366",
"Faeroe Islands","FRO","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19976004799041","2.54890337877889","3.52601156069363","3.74092685650476","7.42734122712594","4.00801603206413","8.14065510597301","-0.534521158129181","7.08401253918495","-3.11155217536401","-6.06573856938697","2.95572251939458","1.38375070350183","4.56320950034362","1.74719333388906","0.599899533999974","1.82586141370069","-3.23126222165135","2.16055631225652","-0.163398425752817","-2.05967685100184","-2.55964417210218","0.961955354052861","2.5305788185082","2.05056715082317","0.43368352510052","-4","",
"Gabon","GAB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","14.7667777626268","7.44924829169764","6.09241941684657","4.55448904401786","8.33325605656658","4.50806823519594","4.11508687724155","2.5088601221733","8.08285264512018","8.67934040243652","10.2587555819795","11.3370051818691","10.1824033763718","39.4871057940151","19.1901300234872","35.6253141424384","-12.5820696369857","-24.0492114515504","0.474411311340134","2.55292810015185","5.09531453228107","-3.09750152232652","5.60824423702067","7.5088844287308","-2.33295070296904","-0.803585199613892","-17.1460616839214","12.8453819190246","8.54530961486071","5.19222930076653","6.11249792577837","-3.09013664507381","3.94654760631661","3.71275108437585","4.97385738621099","3.62503318648781","5.73838164577678","3.47783054996005","-8.93263231838962","-1.88294832719122","2.13167362529983","-0.249033168543434","2.2473300115045","0.689543058464849","3.90070546559829","-3.63463743421055","6.48662008876764","-3.03019169658215","-1.1958595350809","7.44145313595101","6.32649571866335","6.50258637836944","4.34585298579742","4.30000193884079",
"United Kingdom","GBR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.57356996313509","1.32799317852384","3.95624116673754","5.0382824487824","2.78897682833296","2.04931117754342","2.31096510055484","3.98473799467673","2.05244565108862","10.426857154536","3.48177947798108","4.22748314591075","6.53822697574644","-2.51978529651223","-1.54942860321813","3.02833247413912","2.59625654187626","4.1306118786037","3.67657886232016","-2.16938909237253","-0.847291015662194","2.0755437893405","4.20223691238351","2.25805246239486","3.54514560409743","3.16046787403414","5.54618653417072","5.93406617239611","2.51793647430203","0.537079439029412","-1.2363234757118","0.446962005883051","2.64558904602083","4.02496296973813","2.53040031794995","2.66681555408881","2.55264241065211","3.51076177146712","3.15118968017754","3.76886454583867","2.66453504095657","2.45228167821077","4.30044405314594","2.4538887550212","2.80654761143673","3.0420982014985","2.55563513670592","-0.332043633661954","-4.31061579366823","1.91137766469444","1.64512072814837","0.659035022954569","1.66469882649014","2.55303318073219",
"Georgia","GEO","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","7.53563129431616","6.24999954351644","4.45633481389535","4.77814972509441","12.0521162460367","2.47093612493651","2.83687380741323","6.48276154621419","8.80829341015141","7.38094530055096","6.09756423426708","6.8965501609124","7.42912769196198","7.37034607195659","4.5762662745781","5.26742365594124","2.00153854146568","4.30188684407248","5.42692297056477","4.94165541968424","-8.17527589257115","1.28204284826001","5.55555807916292","-7.19520189572219","-14.7882259000602","-21.1000005652982","-44.8999999083819","-29.3000014703289","-10.3999932773973","2.59999522220717","11.2000026905484","10.5190406535867","3.10490342440086","2.86925646115863","1.83834178668729","4.80545213578863","5.47383808471547","11.0581021189279","5.85732977251543","9.59964080415958","9.38327629663172","12.3439998799117","2.31404742935959","-3.77577455717272","6.25302862624761","7.19999906329845","6.18211732809738","3.31993079491082","4.76644243509141",
"Ghana","GHA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.42967401166976","4.10915860618155","4.40597420050632","2.20932750489338","1.36899886954207","-4.25829037246162","3.0753640519096","0.368860328892296","6.0061749636448","9.72347258685926","5.21612455713642","-2.48765540028005","2.88458419468979","6.85251683167117","-12.4316290218359","-3.53018280567609","2.27410724354553","8.47593559942372","-2.51494141829356","0.471695942557943","-3.5030669467392","-6.92365040980285","-4.56373750589822","8.64756945830392","5.09161727297338","5.19916067889021","4.79489887802551","5.62816876533626","5.08587270029999","3.32881788322057","5.28182629016472","3.87941925324962","4.85000056385225","3.29999959123657","4.11241903993425","4.60246104528616","4.19635757609615","4.70039077886526","4.39999685991614","3.70000011463816","4","4.49999969929409","5.19999998393914","5.59999998982201","5.90000395288148","6.3999124185639","6.45959120655355","8.4306379568375","3.44659600738039","7.89974029268168","14.0460026323343","9.29251186911657","7.32878054409358","4.17830926530223",
"Guinea","GIN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.29993884547571","6.30811669713414","4.00347601281301","4.32406275371791","2.61342300487746","3.27094730038293","5.04414454192157","3.97009910582476","4.60767320217836","4.46157508489047","5.18160345895811","3.64412124228606","3.81200403453208","2.50306056147112","3.65834647102447","5.16460946578104","1.24860125990523","2.34011731265396","2.99727256148894","2.49672856894072","1.75768235072189","4.9369327086882","-0.280192286320428","1.93621742315425","3.90876144969184","3.94411198887266","2.29999923829236","-0.30001023236494",
"Gambia, The","GMB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","0","9.57614346404307","2.43552288196153","6.15384657359903","-0.06587703327898","0.24170478020315","9.25032925121056","5.87879361713712","12.3934290841749","7.3512257338439","3.43957605817096","6.31644631458646","-1.32818316559793","6.27007960788133","3.32189401012974","-0.764582638694193","10.8832277690976","3.53525730454001","-0.812264660968353","4.09107073826118","2.45433259611126","4.47682692387714","5.8957218716149","3.55887936867587","3.10703925567448","3.37868893949893","3.01210106430148","0.154346247509338","0.881848176098998","2.22354559172071","4.89999909182424","3.49999851271944","6.39999931629715","5.50000017414997","5.80000023581582","-3.25000030726741","6.8699998028644","7.04999993440632","-0.941675911734279","1.12409970169958","3.63102553253154","5.73464194582782","6.44969585762844","6.52463260726105","-4.32868134912489","5.86222817719514","4.80216500387832","-0.200997693013889",
"Guinea-Bissau","GNB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","-3.91096745821267","6.37486089357317","1.10989279010001","4.55924104848333","7.84558431974445","4.94345530501938","-7.17006997106591","13.1260433806219","1.99414436253613","-15.9526514985298","18.1675281526385","4.20008213479524","-3.398287429235","9.1092229864352","4.16649289698363","-0.793847626188452","2.90000000744668","4.59999998835048","6.10000002147288","6.09999998640174","5.10000002278481","1.09999997118952","2.09999999968258","3.20000002044955","4.40000000803329","11.5999999962809","6.50000000000001","-28.0999797293575","1.02553740859297","5.42698736686769","2.18890681470731","-0.985177524991386","0.568510176088452","2.76140199048032","4.26542519504667","2.30975012438859","3.2046686856374","3.20491048342926","3.31440769675497","4.4320216722531","9.02865559427106","-2.23331753888959","0.328690420027684","2.54028629573099",
"Equatorial Guinea","GNQ","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","5.76942050325529","2.20167594639966","5.00438719578942","1.01138167069766","12.9051788682023","-2.33055635691807","4.43673736220592","2.6552621818323","-1.22917807948404","-1.7585640840493","-1.02223891848911","34.7453200367157","11.0332130368202","16.6688355486639","17.486263747653","66.5799972564751","149.972963478158","23.7744823314965","25.6640154420924","18.2137799548991","63.379875425727","19.4628340334871","13.9552503188635","37.9987268559979","16.748700605341","-4.81154518266975","13.1219504850453","12.2612760195733","-8.06195188048952","-1.30012941823568","4.99598788514926","3.22021327799919","-4.84489860370235","-3.10735722204844",
"Greece","GRC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","11.1495373965283","1.53351890576276","10.1360552608132","8.25834025172416","9.3926608498135","6.09884653317356","5.48143716600464","6.66410925198278","9.89973017189712","10.9757002509625","7.84117268669226","10.1601004514047","8.09238564465176","-6.43821864380365","6.36682325124089","6.85180853984686","2.94108130228308","7.24682297993667","3.28206878776203","0.677135715090543","-1.55374350879752","-1.1326258562062","-1.07865382911888","2.01060451596015","2.5095738063023","0.517672245208843","-2.25891697153089","4.28793163848722","3.79997894481372","0","3.10002678777424","0.699945557286867","-1.60000477257202","2.00001515679706","2.09973616775304","2.95497281311489","4.46261271035672","4.05761819185675","3.07398701480261","3.96737279047174","3.73691651446843","3.16244720432226","6.63794335168089","4.952469668476","0.890703641692141","5.81523624836619","3.53763680167263","-0.444293912293432","-4.39481722405218","-5.44875576085686","-8.86367976777052","-6.57189317865586","-3.89515312896998","0.774209609161062",
"Grenada","GRD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","5.4147195828801","6.01188613544056","-0.445671335000952","0.852286352582695","4.92545778309047","2.92610076397899","4.78473054860677","8.0814640694187","8.24959119982162","11.1497952297659","3.4282106560823","6.07204309505438","5.1992453098469","2.29690155125093","-0.296422602933106","-2.63966495357677","2.75340626120759","2.50394006493823","4.05740938893042","4.60884893914368","6.54190596340374","10.0724986270873","1.87290128238165","-2.02390004072058","3.43732352954147","9.46397343076491","-0.647450316084857","13.2730638678244","-4.01770878362142","6.15058324496289","0.949050949050957","-6.63038099950519","-0.47694753577106","0.745473908413203","-1.16279069767442","2.45989304812835","1.51356993736952",
"Greenland","GRL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","13.0608542887359","6.17727318561474","6.80600841497684","5.70625325642678","0.646239391296305","5.95920960958007","8.8223146507293","6.01671712240875","4.86059868733074","8.67600542250347","0.665280665280108","-4.41966129698503","3.45721694036368","-5.17961570593141","3.65638766519763","7.09732256693665","5.5158730158722","5.60361037984296","6.65954415954344","-11.7195325542566","-0.113464447806848","-5.11170011359351","-5.02793296089247","5.92436974789862","3.72867909559666","1.52963671128134","1.46892655367242","7.75798069784676","1.37788494660722","7.10159700985361","1.26903553299516","-0.971177944862461","-0.379626700411592","2.66751349634775","1.97958552428175","4.46898089171921","5.51305977922158","0.345909084286717","-5.4119862937394","","","","","",
"Guatemala","GTM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.29851834779807","3.5365012636245","9.54104392925008","4.63299243243232","4.36176931519063","5.51210398919248","4.11217561720534","8.76603505444473","4.73690901530274","5.70788359899647","5.58375454974713","7.33305162065273","6.78283433174826","6.3750299040004","1.94999082564485","7.38726562260084","7.80922068503924","4.99668982071626","4.71345608734441","3.7599781639406","0.646858610643861","-3.53008900864899","-2.57209144434026","0.496697748587692","-0.609338953787741","0.143049598150142","3.54398330476839","3.89238706043788","3.94258951867779","3.10256318046594","3.65824874652687","4.83833880797721","3.9271319915911","4.03374147730634","4.94854750696526","2.95777989859651","4.3640899320559","4.99352782331634","3.84706216076695","3.60886874513247","2.33254429128363","3.86663836307253","2.53083795523281","3.15203051279514","3.26016269226336","5.37961396816257","6.3042500754165","3.28109355507129","0.526193006557961","2.86937238925276","4.16194591776372","2.96984882758355","3.69758560131321","4.24158403340473",
"Guam","GUM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.68952430926943","1.10492581084327","-12.2786572606378","11.360282379526","10.5410187614938","5.23327389449581","4.31362182976149","1.02482755267542","6.99438665728482","4.25545689295296","3.11285084503756","-3.317670935856","1.2447193530043","7.70283994989742","8.48302151254319","1.53691327836607","-2.63867965999412","-1.80618877236508","-1.83569626069435","1.73388972678336","1.49616591984407","-13.1901344883581","-6.79238668930527","-5.02873786388662","2.39966745782827","-0.900602236003493","0.899396594705109","-3.69353310071637","-4.94441308773148","-3.03808490279705","5.98460995672794","7.83144668568958","8.21383799376081","8.52330935250967","4.98631361408791","7.88346672571205","6.22694835803834","-1.70856712843263","2.96988097784723","-1.37672751529252","2.24999929681024","1.05100076834337","-1.00525524951215","3.29392479101453","-1.95691115555375","-5.34287889186568","7.02031345100427","1.9766470577781","3.31862417043109","4.37086941707121","5.43712605818867","4.81645891708615","5.22162589023267","3.82840687350941",
"High income","HIC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.72230861992415","5.7746336605237","5.09144573002578","6.48222122565466","5.61309245621706","5.9906695803716","4.51050659219526","6.06373993313234","5.67164624748378","3.90059769554895","3.8625368393085","5.46823503491167","6.27587197401284","1.14432166348719","0.183534379973338","4.94097162989165","3.94997074123697","4.24617397600429","4.08959748372762","1.30514974642182","1.89680638483745","0.0832828272279187","2.85689638297077","4.56982467478979","3.67233894265402","3.17531427421487","3.49342133952781","4.81888706906663","3.84118335208031","2.90599318156633","1.29344930257098","1.68193894110078","1.1375612087503","2.86192228345105","2.64612885953741","2.81376130659206","3.40815522788924","2.49694473503392","3.33494215915995","4.04456045934745","1.52652907238668","1.55136995207185","2.2619876380827","3.42897115325815","2.83988331502296","3.24989426830309","2.88060531901631","0.476176926410929","-3.48179142322138","3.02751059829809","1.89633145547852","1.34089728211302","1.43529599706251","1.70416231587296",
"Hong Kong SAR, China","HKG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","1.79449802645154","1.6033164849967","3.39736782829745","11.3435492705273","9.20682657961083","7.29323962550995","10.6117639200981","12.2799223635972","2.4150952093761","0.492108263818054","16.1641534786504","11.7258464079273","8.26093333448368","11.5567704265685","10.108322161395","9.26079312112213","2.94978652990858","5.97701326217108","9.97380327785579","0.757022126689449","11.0560267199319","13.3984856436899","8.51167005334177","2.27708940864686","3.83041182286321","5.70192707986648","6.23498383510849","6.20110255665749","6.03598336493087","2.37382979122039","4.25847136355793","5.0996474181614","-5.88264300587119","2.50667166936238","7.6634859133159","0.560802765728539","1.65665505985264","3.05632830137237","8.70009521248375","7.38814313185858","7.03258332311168","6.4647487078356","2.12786418562463","-2.45911374959339","6.76761055879329","4.81467572425889","1.70030266269652","3.07217404086433","2.50123909363806",
"Honduras","HND","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","1.85565948345987","5.76484621473084","3.58043658636949","5.41664556857948","9.03715657188586","5.37384210615286","5.97754288236159","6.59818313384119","0.655438849281339","3.6267209953232","3.99500357885969","5.76230506954299","7.86985232828998","-1.22764161447287","2.1306817697573","10.500692951306","10.3838892385146","10.005701254276","4.66442083441305","0.668480713047742","2.53320220416262","-1.3912163322231","-0.924352391554976","4.3456911367541","4.18823378823529","0.722676794546473","6.03139004798005","4.60985267603489","4.32585275924811","0.0968804507266441","3.25203379948324","5.62429576302956","6.23003201965253","-1.3032570899597","4.06297613001527","3.59524971530828","4.9937185929648","2.90158540233357","-1.88953488372134","5.74814814814823","2.72319327321379","3.75433786119939","4.54703805165397","6.23230296069102","6.05091606137177","6.56699986032905","6.18825274183057","4.23186412307757","-2.43187501464355","3.73127014795666","3.83556072778237","-2.98207441266872","2.60674383405181","3.483158037461",
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","0.118378580027567","7.26081705724305","3.55889770632794","3.64454119694938","4.0597919664163","3.13623558643954","2.05104691728113","3.30108288394952","4.67441912165832","4.16729205317256","4.18564427011103","1.95304425192965","3.05048809021461","5.61824588476085","2.38166811209086","3.88990889418126","3.95772108381496","2.48958643076249","0.0396710517213421","-0.495918923074868","4.09943474104809","1.45339502622788","0.658881817297228","1.34752168991","1.27386922238759","3.17581939844101","3.07414258824682","0.855953662048378","2.0966739013476","-1.04715777052064","0.391327981845336","-0.742064105127724","0.182533055066813","0.275649115501864","4.83952380608974","5.12351648124914","4.27470314138563","3.56587788375687","3.04024379217897","2.66420570396033","4.27059632875321","3.56000943724924","4.4163595865312","5.47043129494091","6.13235084121064","5.84759755551561","6.47778394348164","5.80837401651281","4.16455164465812","5.68769131449447","4.63412409674307","5.27042669464421","5.66927313376726","5.78340732054178",
"Croatia","HRV","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.87369825272273","6.6454741071244","1.86188090885184","-0.935499992072494","3.76749617151033","3.43440436548457","5.24647452940856","5.55790703543624","4.08281068785415","4.16384089738375","4.78519068675942","5.15008294096451","2.05311067934768","-7.3836530002248","-1.7011368880312","-0.281367268115872","-2.1875897993996","-0.939174026915708","-0.399950150966859",
"Haiti","HTI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69652290467555","0.875239923224555","-1.04269731334196","-0.261498231041372","0.362430598396045","-3.51133307721859","1.79168657429527","2.25299225533912","3.34327901461249","0.843944329286359","3.08324768756422","-5.49779233727389","5.52373775433308","2.88509605084624","4.24793503158187","2.74985018975964",
"Hungary","HUN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.064180345094","-0.576108517217833","2.94715455627963","1.48952547556426","0.0339207765107261","3.37238099503527","4.20847767335599","3.23812245919537","4.2404035428695","3.7351114321186","4.49114713256648","3.7783471487943","4.78935306407284","4.25965782506286","3.96294438747408","0.511279220178153","0.878582395860093","-6.55102970714437","0.789116879525054","1.80660543452437","-1.47794468745423","1.52516680591516","3.63544974844395",
"Indonesia","IDN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.10491536970619","1.90966022522406","-2.25303656339436","3.45146579594362","0.947080215354234","2.85042825932244","1.1249969206026","12.0341784547595","7.47738592890043","8.1520959688881","6.99736403962214","7.88269775242935","9.7761638793003","8.25687602769311","6.18342895248323","5.9881464591719","8.6364651561978","9.205557510204","7.09262217539246","8.72499892847533","8.14819099666488","1.10407370069908","8.44990771988539","7.17215198260402","3.47753879445152","5.96451638125058","5.30000314006259","6.35567874666685","9.08471433619376","9.00157322165103","8.92779614533883","7.22050160358023","7.25407541210932","7.54006667940325","8.39635804474467","7.64278628425994","4.69987254233794","-13.12672393471","0.791129835608501","4.92006459732197","3.6434664472154","4.49947539085693","4.7803691216759","5.03087394501776","5.6925713038347","5.50095178520269","6.3450222266725","6.01370360009021","4.62887118256319","6.22385418062284","6.1697842077098","6.03005065305615","5.57921116782603","5.02466495739111",
"Isle of Man","IMN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","0.418923061203628","19.1055383363076","9.8963467258971","11.8293565290881","6.84521316319966","4.18697681556883","1.60498788733703","0.787296104334075","2.56827602165819","4.00366463973268","4.28090047386418","7.71599645803758","8.58152817122865","13.5092587362837","13.6932162261738","5.33836427855073","5.37616633442804","5.86897488404246","6.3277788827337","5.2","5.89999999999999","7.70000000000053","7.50000000000202","","","","","","","",
